Edad simple;Sexo;Periodo;Total
102 años;Total;1 de enero de 1994;""
102 años;Total;1 de octubre de 1993;""
102 años;Total;1 de julio de 1993;""
102 años;Total;1 de abril de 1993;""
102 años;Total;1 de enero de 1993;""
102 años;Total;1 de octubre de 1992;""
102 años;Total;1 de julio de 1992;""
102 años;Total;1 de abril de 1992;""
102 años;Total;1 de enero de 1992;""
102 años;Total;1 de octubre de 1991;""
102 años;Total;1 de julio de 1991;""
102 años;Total;1 de abril de 1991;""
102 años;Total;1 de enero de 1991;""
102 años;Total;1 de octubre de 1990;""
102 años;Total;1 de julio de 1990;""
102 años;Total;1 de abril de 1990;""
102 años;Total;1 de enero de 1990;""
102 años;Total;1 de octubre de 1989;""
102 años;Total;1 de julio de 1989;""
102 años;Total;1 de abril de 1989;""
102 años;Total;1 de enero de 1989;""
102 años;Total;1 de octubre de 1988;""
102 años;Total;1 de julio de 1988;""
102 años;Total;1 de abril de 1988;""
102 años;Total;1 de enero de 1988;""
102 años;Total;1 de octubre de 1987;""
102 años;Total;1 de julio de 1987;""
102 años;Total;1 de abril de 1987;""
102 años;Total;1 de enero de 1987;""
102 años;Total;1 de octubre de 1986;""
102 años;Total;1 de julio de 1986;""
102 años;Total;1 de abril de 1986;""
102 años;Total;1 de enero de 1986;""
102 años;Total;1 de octubre de 1985;""
102 años;Total;1 de julio de 1985;""
102 años;Total;1 de abril de 1985;""
102 años;Total;1 de enero de 1985;""
102 años;Total;1 de octubre de 1984;""
102 años;Total;1 de julio de 1984;""
102 años;Total;1 de abril de 1984;""
102 años;Total;1 de enero de 1984;""
102 años;Total;1 de octubre de 1983;""
102 años;Total;1 de julio de 1983;""
102 años;Total;1 de abril de 1983;""
102 años;Total;1 de enero de 1983;""
102 años;Total;1 de octubre de 1982;""
102 años;Total;1 de julio de 1982;""
102 años;Total;1 de abril de 1982;""
102 años;Total;1 de enero de 1982;""
102 años;Total;1 de octubre de 1981;""
102 años;Total;1 de julio de 1981;""
102 años;Total;1 de abril de 1981;""
102 años;Total;1 de enero de 1981;""
102 años;Total;1 de octubre de 1980;""
102 años;Total;1 de julio de 1980;""
102 años;Total;1 de abril de 1980;""
102 años;Total;1 de enero de 1980;""
102 años;Total;1 de octubre de 1979;""
102 años;Total;1 de julio de 1979;""
102 años;Total;1 de abril de 1979;""
102 años;Total;1 de enero de 1979;""
102 años;Total;1 de octubre de 1978;""
102 años;Total;1 de julio de 1978;""
102 años;Total;1 de abril de 1978;""
102 años;Total;1 de enero de 1978;""
102 años;Total;1 de octubre de 1977;""
102 años;Total;1 de julio de 1977;""
102 años;Total;1 de abril de 1977;""
102 años;Total;1 de enero de 1977;""
102 años;Total;1 de octubre de 1976;""
102 años;Total;1 de julio de 1976;""
102 años;Total;1 de abril de 1976;""
102 años;Total;1 de enero de 1976;""
102 años;Total;1 de octubre de 1975;""
102 años;Total;1 de julio de 1975;""
102 años;Total;1 de abril de 1975;""
102 años;Total;1 de enero de 1975;""
102 años;Total;1 de octubre de 1974;""
102 años;Total;1 de julio de 1974;""
102 años;Total;1 de abril de 1974;""
102 años;Total;1 de enero de 1974;""
102 años;Total;1 de octubre de 1973;""
102 años;Total;1 de julio de 1973;""
102 años;Total;1 de abril de 1973;""
102 años;Total;1 de enero de 1973;""
102 años;Total;1 de octubre de 1972;""
102 años;Total;1 de julio de 1972;""
102 años;Total;1 de abril de 1972;""
102 años;Total;1 de enero de 1972;""
102 años;Total;1 de octubre de 1971;""
102 años;Total;1 de julio de 1971;""
102 años;Total;1 de abril de 1971;""
102 años;Total;1 de enero de 1971;""
103 años;Total;1 de enero de 2024;1.378
103 años;Total;1 de octubre de 2023;1.390
103 años;Total;1 de julio de 2023;1.329
103 años;Total;1 de abril de 2023;1.223
103 años;Total;1 de enero de 2023;1.121
103 años;Total;1 de octubre de 2022;1.041
103 años;Total;1 de julio de 2022;1.062
103 años;Total;1 de abril de 2022;1.121
103 años;Total;1 de enero de 2022;1.128
103 años;Total;1 de octubre de 2021;1.162
103 años;Total;1 de julio de 2021;1.130
103 años;Total;1 de abril de 2021;1.113
103 años;Total;1 de enero de 2021;1.055
103 años;Total;1 de octubre de 2020;""
103 años;Total;1 de julio de 2020;1.058
103 años;Total;1 de abril de 2020;""
103 años;Total;1 de enero de 2020;1.050
103 años;Total;1 de octubre de 2019;""
103 años;Total;1 de julio de 2019;1.019
103 años;Total;1 de abril de 2019;""
103 años;Total;1 de enero de 2019;987
103 años;Total;1 de octubre de 2018;""
103 años;Total;1 de julio de 2018;1.047
103 años;Total;1 de abril de 2018;""
103 años;Total;1 de enero de 2018;1.085
103 años;Total;1 de octubre de 2017;""
103 años;Total;1 de julio de 2017;1.091
103 años;Total;1 de abril de 2017;""
103 años;Total;1 de enero de 2017;1.022
103 años;Total;1 de octubre de 2016;""
103 años;Total;1 de julio de 2016;1.008
103 años;Total;1 de abril de 2016;""
103 años;Total;1 de enero de 2016;977
103 años;Total;1 de octubre de 2015;""
103 años;Total;1 de julio de 2015;893
103 años;Total;1 de abril de 2015;""
103 años;Total;1 de enero de 2015;825
103 años;Total;1 de octubre de 2014;""
103 años;Total;1 de julio de 2014;856
103 años;Total;1 de abril de 2014;""
103 años;Total;1 de enero de 2014;942
103 años;Total;1 de octubre de 2013;""
103 años;Total;1 de julio de 2013;960
103 años;Total;1 de abril de 2013;""
103 años;Total;1 de enero de 2013;1.017
103 años;Total;1 de octubre de 2012;""
103 años;Total;1 de julio de 2012;996
103 años;Total;1 de abril de 2012;""
103 años;Total;1 de enero de 2012;..
103 años;Total;1 de octubre de 2011;""
103 años;Total;1 de julio de 2011;..
103 años;Total;1 de abril de 2011;""
103 años;Total;1 de enero de 2011;..
103 años;Total;1 de octubre de 2010;""
103 años;Total;1 de julio de 2010;..
103 años;Total;1 de abril de 2010;""
103 años;Total;1 de enero de 2010;..
103 años;Total;1 de octubre de 2009;""
103 años;Total;1 de julio de 2009;..
103 años;Total;1 de abril de 2009;""
103 años;Total;1 de enero de 2009;..
103 años;Total;1 de octubre de 2008;""
103 años;Total;1 de julio de 2008;..
103 años;Total;1 de abril de 2008;""
103 años;Total;1 de enero de 2008;..
103 años;Total;1 de octubre de 2007;""
103 años;Total;1 de julio de 2007;..
103 años;Total;1 de abril de 2007;""
103 años;Total;1 de enero de 2007;..
103 años;Total;1 de octubre de 2006;""
103 años;Total;1 de julio de 2006;..
103 años;Total;1 de abril de 2006;""
103 años;Total;1 de enero de 2006;..
103 años;Total;1 de octubre de 2005;""
103 años;Total;1 de julio de 2005;..
103 años;Total;1 de abril de 2005;""
103 años;Total;1 de enero de 2005;..
103 años;Total;1 de octubre de 2004;""
103 años;Total;1 de julio de 2004;..
103 años;Total;1 de abril de 2004;""
103 años;Total;1 de enero de 2004;..
103 años;Total;1 de octubre de 2003;""
103 años;Total;1 de julio de 2003;..
103 años;Total;1 de abril de 2003;""
103 años;Total;1 de enero de 2003;..
103 años;Total;1 de octubre de 2002;""
103 años;Total;1 de julio de 2002;..
103 años;Total;1 de abril de 2002;""
103 años;Total;1 de enero de 2002;..
103 años;Total;1 de octubre de 2001;""
103 años;Total;1 de julio de 2001;""
103 años;Total;1 de abril de 2001;""
103 años;Total;1 de enero de 2001;""
103 años;Total;1 de octubre de 2000;""
103 años;Total;1 de julio de 2000;""
103 años;Total;1 de abril de 2000;""
103 años;Total;1 de enero de 2000;""
103 años;Total;1 de octubre de 1999;""
103 años;Total;1 de julio de 1999;""
103 años;Total;1 de abril de 1999;""
103 años;Total;1 de enero de 1999;""
103 años;Total;1 de octubre de 1998;""
103 años;Total;1 de julio de 1998;""
103 años;Total;1 de abril de 1998;""
103 años;Total;1 de enero de 1998;""
103 años;Total;1 de octubre de 1997;""
103 años;Total;1 de julio de 1997;""
103 años;Total;1 de abril de 1997;""
103 años;Total;1 de enero de 1997;""
103 años;Total;1 de octubre de 1996;""
103 años;Total;1 de julio de 1996;""
103 años;Total;1 de abril de 1996;""
103 años;Total;1 de enero de 1996;""
103 años;Total;1 de octubre de 1995;""
103 años;Total;1 de julio de 1995;""
103 años;Total;1 de abril de 1995;""
103 años;Total;1 de enero de 1995;""
103 años;Total;1 de octubre de 1994;""
103 años;Total;1 de julio de 1994;""
103 años;Total;1 de abril de 1994;""
103 años;Total;1 de enero de 1994;""
103 años;Total;1 de octubre de 1993;""
103 años;Total;1 de julio de 1993;""
103 años;Total;1 de abril de 1993;""
103 años;Total;1 de enero de 1993;""
103 años;Total;1 de octubre de 1992;""
103 años;Total;1 de julio de 1992;""
103 años;Total;1 de abril de 1992;""
103 años;Total;1 de enero de 1992;""
103 años;Total;1 de octubre de 1991;""
103 años;Total;1 de julio de 1991;""
103 años;Total;1 de abril de 1991;""
103 años;Total;1 de enero de 1991;""
103 años;Total;1 de octubre de 1990;""
103 años;Total;1 de julio de 1990;""
103 años;Total;1 de abril de 1990;""
103 años;Total;1 de enero de 1990;""
103 años;Total;1 de octubre de 1989;""
103 años;Total;1 de julio de 1989;""
103 años;Total;1 de abril de 1989;""
103 años;Total;1 de enero de 1989;""
103 años;Total;1 de octubre de 1988;""
103 años;Total;1 de julio de 1988;""
103 años;Total;1 de abril de 1988;""
103 años;Total;1 de enero de 1988;""
103 años;Total;1 de octubre de 1987;""
103 años;Total;1 de julio de 1987;""
103 años;Total;1 de abril de 1987;""
103 años;Total;1 de enero de 1987;""
103 años;Total;1 de octubre de 1986;""
103 años;Total;1 de julio de 1986;""
103 años;Total;1 de abril de 1986;""
103 años;Total;1 de enero de 1986;""
103 años;Total;1 de octubre de 1985;""
103 años;Total;1 de julio de 1985;""
103 años;Total;1 de abril de 1985;""
103 años;Total;1 de enero de 1985;""
103 años;Total;1 de octubre de 1984;""
103 años;Total;1 de julio de 1984;""
103 años;Total;1 de abril de 1984;""
103 años;Total;1 de enero de 1984;""
103 años;Total;1 de octubre de 1983;""
103 años;Total;1 de julio de 1983;""
103 años;Total;1 de abril de 1983;""
103 años;Total;1 de enero de 1983;""
103 años;Total;1 de octubre de 1982;""
103 años;Total;1 de julio de 1982;""
103 años;Total;1 de abril de 1982;""
103 años;Total;1 de enero de 1982;""
103 años;Total;1 de octubre de 1981;""
103 años;Total;1 de julio de 1981;""
103 años;Total;1 de abril de 1981;""
103 años;Total;1 de enero de 1981;""
103 años;Total;1 de octubre de 1980;""
103 años;Total;1 de julio de 1980;""
103 años;Total;1 de abril de 1980;""
103 años;Total;1 de enero de 1980;""
103 años;Total;1 de octubre de 1979;""
103 años;Total;1 de julio de 1979;""
103 años;Total;1 de abril de 1979;""
103 años;Total;1 de enero de 1979;""
103 años;Total;1 de octubre de 1978;""
103 años;Total;1 de julio de 1978;""
103 años;Total;1 de abril de 1978;""
103 años;Total;1 de enero de 1978;""
103 años;Total;1 de octubre de 1977;""
103 años;Total;1 de julio de 1977;""
103 años;Total;1 de abril de 1977;""
103 años;Total;1 de enero de 1977;""
103 años;Total;1 de octubre de 1976;""
103 años;Total;1 de julio de 1976;""
103 años;Total;1 de abril de 1976;""
103 años;Total;1 de enero de 1976;""
103 años;Total;1 de octubre de 1975;""
103 años;Total;1 de julio de 1975;""
103 años;Total;1 de abril de 1975;""
103 años;Total;1 de enero de 1975;""
103 años;Total;1 de octubre de 1974;""
103 años;Total;1 de julio de 1974;""
103 años;Total;1 de abril de 1974;""
103 años;Total;1 de enero de 1974;""
103 años;Total;1 de octubre de 1973;""
103 años;Total;1 de julio de 1973;""
103 años;Total;1 de abril de 1973;""
103 años;Total;1 de enero de 1973;""
103 años;Total;1 de octubre de 1972;""
103 años;Total;1 de julio de 1972;""
103 años;Total;1 de abril de 1972;""
103 años;Total;1 de enero de 1972;""
103 años;Total;1 de octubre de 1971;""
103 años;Total;1 de julio de 1971;""
103 años;Total;1 de abril de 1971;""
103 años;Total;1 de enero de 1971;""
104 años;Total;1 de enero de 2024;661
104 años;Total;1 de octubre de 2023;593
104 años;Total;1 de julio de 2023;573
104 años;Total;1 de abril de 2023;601
104 años;Total;1 de enero de 2023;620
104 años;Total;1 de octubre de 2022;638
104 años;Total;1 de julio de 2022;643
104 años;Total;1 de abril de 2022;634
104 años;Total;1 de enero de 2022;629
104 años;Total;1 de octubre de 2021;643
104 años;Total;1 de julio de 2021;637
104 años;Total;1 de abril de 2021;620
104 años;Total;1 de enero de 2021;623
104 años;Total;1 de octubre de 2020;""
104 años;Total;1 de julio de 2020;605
104 años;Total;1 de abril de 2020;""
104 años;Total;1 de enero de 2020;577
104 años;Total;1 de octubre de 2019;""
104 años;Total;1 de julio de 2019;607
104 años;Total;1 de abril de 2019;""
104 años;Total;1 de enero de 2019;639
104 años;Total;1 de octubre de 2018;""
104 años;Total;1 de julio de 2018;628
104 años;Total;1 de abril de 2018;""
104 años;Total;1 de enero de 2018;593
104 años;Total;1 de octubre de 2017;""
104 años;Total;1 de julio de 2017;592
104 años;Total;1 de abril de 2017;""
104 años;Total;1 de enero de 2017;590
104 años;Total;1 de octubre de 2016;""
104 años;Total;1 de julio de 2016;584
104 años;Total;1 de abril de 2016;""
104 años;Total;1 de enero de 2016;520
104 años;Total;1 de octubre de 2015;""
104 años;Total;1 de julio de 2015;475
104 años;Total;1 de abril de 2015;""
104 años;Total;1 de enero de 2015;503
104 años;Total;1 de octubre de 2014;""
104 años;Total;1 de julio de 2014;504
104 años;Total;1 de abril de 2014;""
104 años;Total;1 de enero de 2014;570
104 años;Total;1 de octubre de 2013;""
104 años;Total;1 de julio de 2013;560
104 años;Total;1 de abril de 2013;""
104 años;Total;1 de enero de 2013;573
104 años;Total;1 de octubre de 2012;""
104 años;Total;1 de julio de 2012;604
104 años;Total;1 de abril de 2012;""
104 años;Total;1 de enero de 2012;..
104 años;Total;1 de octubre de 2011;""
104 años;Total;1 de julio de 2011;..
104 años;Total;1 de abril de 2011;""
104 años;Total;1 de enero de 2011;..
104 años;Total;1 de octubre de 2010;""
104 años;Total;1 de julio de 2010;..
104 años;Total;1 de abril de 2010;""
104 años;Total;1 de enero de 2010;..
104 años;Total;1 de octubre de 2009;""
104 años;Total;1 de julio de 2009;..
104 años;Total;1 de abril de 2009;""
104 años;Total;1 de enero de 2009;..
104 años;Total;1 de octubre de 2008;""
104 años;Total;1 de julio de 2008;..
104 años;Total;1 de abril de 2008;""
104 años;Total;1 de enero de 2008;..
104 años;Total;1 de octubre de 2007;""
104 años;Total;1 de julio de 2007;..
104 años;Total;1 de abril de 2007;""
104 años;Total;1 de enero de 2007;..
104 años;Total;1 de octubre de 2006;""
104 años;Total;1 de julio de 2006;..
104 años;Total;1 de abril de 2006;""
104 años;Total;1 de enero de 2006;..
104 años;Total;1 de octubre de 2005;""
104 años;Total;1 de julio de 2005;..
104 años;Total;1 de abril de 2005;""
104 años;Total;1 de enero de 2005;..
104 años;Total;1 de octubre de 2004;""
104 años;Total;1 de julio de 2004;..
104 años;Total;1 de abril de 2004;""
104 años;Total;1 de enero de 2004;..
104 años;Total;1 de octubre de 2003;""
104 años;Total;1 de julio de 2003;..
104 años;Total;1 de abril de 2003;""
104 años;Total;1 de enero de 2003;..
104 años;Total;1 de octubre de 2002;""
104 años;Total;1 de julio de 2002;..
104 años;Total;1 de abril de 2002;""
104 años;Total;1 de enero de 2002;..
104 años;Total;1 de octubre de 2001;""
104 años;Total;1 de julio de 2001;""
104 años;Total;1 de abril de 2001;""
104 años;Total;1 de enero de 2001;""
104 años;Total;1 de octubre de 2000;""
104 años;Total;1 de julio de 2000;""
104 años;Total;1 de abril de 2000;""
104 años;Total;1 de enero de 2000;""
104 años;Total;1 de octubre de 1999;""
104 años;Total;1 de julio de 1999;""
104 años;Total;1 de abril de 1999;""
104 años;Total;1 de enero de 1999;""
104 años;Total;1 de octubre de 1998;""
104 años;Total;1 de julio de 1998;""
104 años;Total;1 de abril de 1998;""
104 años;Total;1 de enero de 1998;""
104 años;Total;1 de octubre de 1997;""
104 años;Total;1 de julio de 1997;""
104 años;Total;1 de abril de 1997;""
104 años;Total;1 de enero de 1997;""
104 años;Total;1 de octubre de 1996;""
104 años;Total;1 de julio de 1996;""
104 años;Total;1 de abril de 1996;""
104 años;Total;1 de enero de 1996;""
104 años;Total;1 de octubre de 1995;""
